,V,J,Pe,Ct,Cp,PWR,Torque,Thrust,PWR.1,Torque.1,Thrust.1,THR/PWR,Mach,Reyn,RPM
0,(mph),(Adv_Ratio),-,-,-,(Hp),(In-Lbf),(Lbf),(W),(N-m),(N),(g/W),-,-,RPM
649,43.7,0.42,0.5996,0.0631,0.0442,0.118,0.339,0.608,88.139,0.038,2.704,3.129,0.44,88306.,22000
650,46.1,0.44,0.6139,0.0579,0.0418,0.112,0.321,0.558,83.444,0.036,2.483,3.035,0.44,88460.,22000
651,48.6,0.47,0.6253,0.0527,0.0393,0.105,0.301,0.508,78.387,0.034,2.257,2.937,0.44,88623.,22000
652,51.0,0.49,0.6355,0.0473,0.0365,0.098,0.280,0.456,72.756,0.032,2.028,2.842,0.44,88794.,22000
653,53.4,0.51,0.6392,0.0418,0.0335,0.090,0.257,0.403,66.967,0.029,1.792,2.729,0.44,88973.,22000
654,55.9,0.54,0.6366,0.0362,0.0305,0.082,0.234,0.349,60.840,0.026,1.551,2.600,0.44,89160.,22000
655,58.3,0.56,0.6247,0.0304,0.0273,0.073,0.209,0.293,54.434,0.024,1.305,2.445,0.44,89355.,22000
656,60.7,0.58,0.5985,0.0246,0.0239,0.064,0.184,0.237,47.798,0.021,1.054,2.249,0.44,89558.,22000
657,63.1,0.61,0.5485,0.0186,0.0206,0.055,0.158,0.179,41.053,0.018,0.798,1.981,0.44,89768.,22000
658,65.6,0.63,0.4567,0.0125,0.0172,0.046,0.132,0.121,34.422,0.015,0.536,1.589,0.45,89986.,22000
659,68.0,0.65,0.2913,0.0063,0.0141,0.038,0.108,0.061,28.132,0.012,0.270,0.977,0.45,90212.,22000
660,70.4,0.68,-0.0037,-0.0001,0.0112,0.030,0.086,-0.001,22.395,0.010,-0.003,-0.012,0.45,90446.,22000
661,0.0,0.00,0.0000,0.0899,0.0527,0.161,0.442,0.946,120.178,0.050,4.209,3.572,0.46,90889.,23000
662,2.5,0.02,0.0395,0.0898,0.0530,0.162,0.444,0.946,120.876,0.050,4.208,3.549,0.46,90894.,23000
663,5.1,0.05,0.0785,0.0898,0.0533,0.163,0.447,0.945,121.571,0.050,4.205,3.527,0.46,90907.,23000
664,7.6,0.07,0.1171,0.0897,0.0536,0.164,0.449,0.945,122.281,0.051,4.203,3.505,0.46,90929.,23000
665,10.2,0.09,0.1551,0.0896,0.0539,0.165,0.452,0.944,122.982,0.051,4.200,3.482,0.46,90960.,23000
666,12.7,0.12,0.1926,0.0896,0.0542,0.166,0.454,0.943,123.683,0.051,4.197,3.460,0.46,91000.,23000
667,15.2,0.14,0.2296,0.0895,0.0545,0.167,0.457,0.943,124.369,0.052,4.193,3.438,0.46,91049.,23000
668,17.8,0.16,0.2662,0.0894,0.0548,0.168,0.459,0.941,125.021,0.052,4.188,3.416,0.46,91107.,23000
669,20.3,0.19,0.3023,0.0893,0.0551,0.168,0.462,0.940,125.632,0.052,4.181,3.394,0.46,91174.,23000
670,22.9,0.21,0.3379,0.0891,0.0553,0.169,0.464,0.938,126.161,0.052,4.172,3.372,0.46,91249.,23000
671,25.4,0.23,0.3747,0.0888,0.0553,0.169,0.463,0.935,126.057,0.052,4.161,3.366,0.46,91333.,23000
672,27.9,0.26,0.4094,0.0883,0.0553,0.169,0.464,0.930,126.154,0.052,4.136,3.343,0.46,91426.,23000
673,30.5,0.28,0.4435,0.0874,0.0551,0.169,0.462,0.921,125.780,0.052,4.095,3.320,0.46,91528.,23000
674,33.0,0.30,0.4764,0.0857,0.0545,0.167,0.457,0.903,124.406,0.052,4.016,3.292,0.46,91638.,23000
675,35.6,0.33,0.5070,0.0826,0.0532,0.163,0.446,0.870,121.269,0.050,3.869,3.253,0.46,91757.,23000
676,38.1,0.35,0.5344,0.0780,0.0511,0.156,0.428,0.822,116.479,0.048,3.655,3.200,0.46,91885.,23000
677,40.6,0.37,0.5599,0.0733,0.0488,0.149,0.409,0.772,111.356,0.046,3.433,3.143,0.46,92022.,23000
678,43.2,0.40,0.5824,0.0684,0.0465,0.142,0.390,0.720,106.167,0.044,3.204,3.077,0.46,92166.,23000
679,45.7,0.42,0.5999,0.0633,0.0443,0.136,0.371,0.667,101.079,0.042,2.967,2.994,0.46,92320.,23000
680,48.2,0.44,0.6145,0.0582,0.0419,0.128,0.352,0.613,95.665,0.040,2.725,2.905,0.46,92482.,23000
681,50.8,0.47,0.6261,0.0529,0.0394,0.120,0.330,0.557,89.844,0.037,2.478,2.812,0.46,92652.,23000
682,53.3,0.49,0.6343,0.0475,0.0367,0.112,0.307,0.500,83.597,0.035,2.224,2.713,0.46,92831.,23000
683,55.9,0.51,0.6383,0.0420,0.0337,0.103,0.283,0.442,76.915,0.032,1.966,2.606,0.46,93018.,23000
684,58.4,0.54,0.6358,0.0363,0.0306,0.094,0.257,0.382,69.864,0.029,1.701,2.483,0.46,93214.,23000
685,60.9,0.56,0.6243,0.0306,0.0274,0.084,0.230,0.322,62.484,0.026,1.432,2.336,0.46,93418.,23000
686,63.5,0.58,0.5984,0.0247,0.0240,0.074,0.202,0.260,54.846,0.023,1.156,2.150,0.46,93630.,23000
687,66.0,0.61,0.5488,0.0187,0.0206,0.063,0.173,0.197,47.085,0.020,0.875,1.896,0.46,93850.,23000
688,68.6,0.63,0.4573,0.0126,0.0173,0.053,0.145,0.132,39.443,0.016,0.588,1.521,0.47,94078.,23000
689,71.1,0.65,0.2919,0.0063,0.0141,0.043,0.118,0.067,32.219,0.013,0.296,0.936,0.47,94314.,23000
690,73.6,0.68,-0.0038,-0.0001,0.0112,0.034,0.094,-0.001,25.631,0.011,-0.003,-0.012,0.47,94558.,23000
691,0.0,0.00,0.0000,0.0898,0.0524,0.182,0.478,1.030,135.758,0.054,4.582,3.441,0.48,94841.,24000
692,2.7,0.02,0.0397,0.0898,0.0527,0.183,0.481,1.030,136.614,0.054,4.579,3.418,0.48,94846.,24000
693,5.3,0.05,0.0789,0.0897,0.0531,0.184,0.484,1.029,137.484,0.055,4.577,3.395,0.48,94860.,24000
694,8.0,0.07,0.1175,0.0897,0.0534,0.186,0.487,1.028,138.354,0.055,4.575,3.372,0.48,94883.,24000
695,10.6,0.09,0.1556,0.0896,0.0537,0.187,0.490,1.028,139.234,0.055,4.572,3.348,0.48,94915.,24000
696,13.3,0.12,0.1932,0.0896,0.0541,0.188,0.493,1.027,140.110,0.056,4.569,3.325,0.48,94957.,24000
697,15.9,0.14,0.2302,0.0895,0.0544,0.189,0.496,1.026,140.960,0.056,4.565,3.302,0.48,95008.,24000
698,18.6,0.16,0.2667,0.0894,0.0547,0.190,0.499,1.025,141.784,0.056,4.559,3.279,0.48,95068.,24000
699,21.2,0.19,0.3028,0.0893,0.0550,0.191,0.502,1.024,142.546,0.057,4.553,3.257,0.48,95138.,24000
700,23.9,0.21,0.3383,0.0891,0.0553,0.192,0.505,1.022,143.264,0.057,4.545,3.235,0.48,95217.,24000
701,26.5,0.23,0.3734,0.0888,0.0555,0.193,0.506,1.019,143.794,0.057,4.531,3.213,0.48,95304.,24000
702,29.2,0.26,0.4080,0.0884,0.0556,0.193,0.507,1.013,143.994,0.057,4.507,3.192,0.48,95401.,24000
703,31.8,0.28,0.4419,0.0875,0.0554,0.193,0.506,1.004,143.659,0.057,4.465,3.169,0.48,95508.,24000
704,34.5,0.30,0.4748,0.0860,0.0549,0.191,0.501,0.986,142.215,0.057,4.384,3.144,0.48,95623.,24000
705,37.1,0.33,0.5054,0.0829,0.0535,0.186,0.488,0.950,138.708,0.055,4.226,3.107,0.48,95747.,24000
706,39.8,0.35,0.5327,0.0783,0.0514,0.179,0.469,0.898,133.250,0.053,3.994,3.056,0.48,95881.,24000
707,42.4,0.37,0.5581,0.0735,0.0492,0.171,0.449,0.843,127.402,0.051,3.751,3.002,0.48,96023.,24000
708,45.1,0.40,0.5805,0.0686,0.0469,0.163,0.428,0.787,121.461,0.048,3.501,2.939,0.48,96174.,24000
709,47.7,0.42,0.5980,0.0636,0.0446,0.155,0.407,0.729,115.631,0.046,3.242,2.859,0.48,96334.,24000
710,50.4,0.44,0.6126,0.0584,0.0422,0.147,0.385,0.670,109.452,0.044,2.979,2.775,0.48,96504.,24000
711,53.0,0.47,0.6244,0.0531,0.0397,0.138,0.362,0.609,102.769,0.041,2.708,2.687,0.48,96681.,24000
712,55.7,0.49,0.6328,0.0477,0.0369,0.128,0.337,0.547,95.601,0.038,2.431,2.593,0.48,96868.,24000
713,58.3,0.51,0.6368,0.0421,0.0339,0.118,0.310,0.483,87.945,0.035,2.149,2.491,0.48,97064.,24000
714,61.0,0.54,0.6347,0.0365,0.0308,0.107,0.281,0.418,79.862,0.032,1.860,2.375,0.48,97268.,24000
715,63.6,0.56,0.6234,0.0307,0.0275,0.096,0.251,0.352,71.388,0.028,1.565,2.236,0.48,97480.,24000
716,66.3,0.58,0.5980,0.0248,0.0242,0.084,0.220,0.284,62.608,0.025,1.264,2.059,0.48,97701.,24000
717,68.9,0.61,0.5488,0.0188,0.0207,0.072,0.189,0.215,53.708,0.021,0.957,1.817,0.48,97931.,24000
718,71.6,0.63,0.4577,0.0126,0.0173,0.060,0.158,0.145,44.956,0.018,0.643,1.459,0.49,98169.,24000
719,74.2,0.65,0.2923,0.0063,0.0142,0.049,0.129,0.073,36.683,0.015,0.323,0.898,0.49,98416.,24000
720,76.9,0.68,-0.0039,-0.0001,0.0113,0.039,0.103,-0.001,29.174,0.012,-0.003,-0.011,0.49,98671.,24000
721,0.0,0.00,0.0000,0.0897,0.0524,0.206,0.519,1.117,153.537,0.059,4.967,3.299,0.50,98793.,25000
722,2.8,0.02,0.0397,0.0897,0.0528,0.207,0.523,1.116,154.564,0.059,4.964,3.275,0.50,98797.,25000
723,5.5,0.05,0.0787,0.0897,0.0531,0.209,0.526,1.116,155.628,0.059,4.962,3.252,0.50,98812.,25000
724,8.3,0.07,0.1173,0.0896,0.0535,0.210,0.530,1.115,156.672,0.060,4.960,3.228,0.50,98836.,25000
725,11.0,0.09,0.1552,0.0896,0.0539,0.212,0.533,1.114,157.749,0.060,4.957,3.204,0.50,98870.,25000
726,13.8,0.12,0.1926,0.0895,0.0542,0.213,0.537,1.114,158.795,0.061,4.953,3.181,0.50,98914.,25000
727,16.6,0.14,0.2294,0.0894,0.0546,0.214,0.540,1.113,159.835,0.061,4.949,3.158,0.50,98967.,25000
728,19.3,0.16,0.2657,0.0893,0.0549,0.216,0.544,1.112,160.833,0.061,4.944,3.135,0.50,99030.,25000
729,22.1,0.19,0.3015,0.0892,0.0552,0.217,0.547,1.110,161.785,0.062,4.938,3.112,0.50,99102.,25000
730,24.9,0.21,0.3368,0.0891,0.0555,0.218,0.550,1.108,162.646,0.062,4.929,3.091,0.50,99184.,25000
731,27.6,0.23,0.3716,0.0888,0.0558,0.219,0.552,1.105,163.372,0.062,4.917,3.069,0.50,99276.,25000
732,30.4,0.26,0.4060,0.0884,0.0559,0.220,0.554,1.100,163.727,0.063,4.894,3.048,0.50,99377.,25000
733,33.1,0.28,0.4398,0.0877,0.0558,0.219,0.553,1.091,163.502,0.062,4.853,3.027,0.50,99488.,25000
734,35.9,0.30,0.4726,0.0862,0.0553,0.217,0.548,1.073,162.039,0.062,4.771,3.003,0.50,99608.,25000
735,38.7,0.33,0.5031,0.0832,0.0540,0.212,0.535,1.035,158.161,0.060,4.604,2.968,0.50,99738.,25000
736,41.4,0.35,0.5303,0.0786,0.0519,0.204,0.514,0.978,151.955,0.058,4.351,2.920,0.50,99877.,25000
737,44.2,0.37,0.5556,0.0738,0.0496,0.195,0.491,0.919,145.284,0.055,4.086,2.868,0.50,100025.,25000
738,47.0,0.40,0.5779,0.0689,0.0473,0.186,0.468,0.857,138.512,0.053,3.813,2.807,0.50,100183.,25000
739,49.7,0.42,0.5954,0.0638,0.0450,0.177,0.446,0.794,131.823,0.050,3.532,2.732,0.50,100350.,25000
740,52.5,0.44,0.6102,0.0586,0.0426,0.167,0.422,0.729,124.689,0.048,3.243,2.652,0.50,100526.,25000
741,55.2,0.47,0.6221,0.0533,0.0400,0.157,0.396,0.663,117.032,0.045,2.948,2.569,0.50,100712.,25000
742,58.0,0.49,0.6307,0.0478,0.0372,0.146,0.368,0.595,108.820,0.042,2.647,2.480,0.50,100906.,25000
743,60.8,0.51,0.6350,0.0423,0.0342,0.134,0.338,0.526,100.059,0.038,2.339,2.384,0.50,101110.,25000
744,63.5,0.54,0.6331,0.0366,0.0310,0.122,0.307,0.455,90.809,0.035,2.024,2.273,0.50,101323.,25000
745,66.3,0.56,0.6221,0.0308,0.0277,0.109,0.274,0.383,81.122,0.031,1.703,2.141,0.50,101544.,25000
746,69.0,0.58,0.5970,0.0248,0.0243,0.095,0.240,0.309,71.103,0.027,1.375,1.972,0.50,101775.,25000
747,71.8,0.61,0.5482,0.0188,0.0208,0.082,0.206,0.234,60.917,0.023,1.040,1.741,0.50,102015.,25000
748,74.6,0.63,0.4587,0.0127,0.0174,0.068,0.172,0.158,50.930,0.019,0.701,1.403,0.51,102263.,25000
749,77.3,0.65,0.2932,0.0064,0.0142,0.056,0.140,0.079,41.507,0.016,0.352,0.865,0.51,102520.,25000
750,80.1,0.68,-0.0041,-0.0001,0.0113,0.044,0.111,-0.001,32.976,0.013,-0.004,-0.012,0.51,102786.,25000
751,0.0,0.00,0.0000,0.0897,0.0525,0.232,0.562,1.207,172.841,0.063,5.367,3.167,0.52,102744.,26000
752,2.9,0.02,0.0396,0.0896,0.0528,0.233,0.566,1.206,174.061,0.064,5.365,3.143,0.52,102749.,26000
753,5.7,0.05,0.0786,0.0896,0.0532,0.235,0.570,1.206,175.335,0.064,5.362,3.119,0.52,102764.,26000
754,8.6,0.07,0.1169,0.0895,0.0536,0.237,0.574,1.205,176.613,0.065,5.360,3.095,0.52,102790.,26000
755,11.5,0.09,0.1547,0.0895,0.0540,0.239,0.578,1.204,177.897,0.065,5.357,3.071,0.52,102825.,26000
756,14.4,0.12,0.1919,0.0894,0.0544,0.240,0.582,1.204,179.158,0.066,5.354,3.047,0.52,102870.,26000
757,17.2,0.14,0.2285,0.0894,0.0548,0.242,0.586,1.203,180.411,0.066,5.350,3.024,0.52,102926.,26000
758,20.1,0.16,0.2646,0.0893,0.0551,0.244,0.590,1.202,181.630,0.067,5.345,3.001,0.52,102991.,26000
759,23.0,0.19,0.3001,0.0892,0.0555,0.245,0.594,1.200,182.795,0.067,5.339,2.978,0.52,103066.,26000
760,25.9,0.21,0.3351,0.0890,0.0558,0.247,0.598,1.198,183.849,0.068,5.330,2.956,0.52,103152.,26000
761,28.7,0.23,0.3697,0.0888,0.0561,0.248,0.601,1.196,184.764,0.068,5.318,2.935,0.52,103247.,26000
762,31.6,0.26,0.4038,0.0885,0.0562,0.249,0.602,1.191,185.316,0.068,5.297,2.915,0.52,103352.,26000
763,34.5,0.28,0.4374,0.0878,0.0562,0.248,0.602,1.182,185.226,0.068,5.257,2.894,0.52,103467.,26000
764,37.3,0.30,0.4702,0.0865,0.0558,0.247,0.598,1.164,183.821,0.068,5.177,2.872,0.52,103592.,26000
765,40.2,0.33,0.5007,0.0835,0.0545,0.241,0.584,1.124,179.577,0.066,5.000,2.839,0.52,103727.,26000
766,43.1,0.35,0.5277,0.0790,0.0524,0.231,0.561,1.063,172.572,0.063,4.727,2.793,0.52,103872.,26000
767,46.0,0.37,0.5529,0.0741,0.0501,0.221,0.536,0.998,164.959,0.061,4.438,2.743,0.52,104026.,26000
768,48.8,0.40,0.5751,0.0692,0.0477,0.211,0.511,0.931,157.251,0.058,4.142,2.686,0.52,104190.,26000
769,51.7,0.42,0.5926,0.0641,0.0454,0.201,0.486,0.862,149.642,0.055,3.836,2.614,0.52,104364.,26000
770,54.6,0.44,0.6076,0.0589,0.0430,0.190,0.460,0.792,141.512,0.052,3.523,2.539,0.52,104548.,26000
771,57.5,0.47,0.6196,0.0535,0.0403,0.178,0.432,0.720,132.753,0.049,3.202,2.460,0.52,104741.,26000
772,60.3,0.49,0.6284,0.0480,0.0375,0.165,0.401,0.646,123.411,0.045,2.875,2.376,0.52,104943.,26000
773,63.2,0.51,0.6329,0.0424,0.0344,0.152,0.369,0.571,113.417,0.042,2.540,2.284,0.52,105155.,26000
774,66.1,0.54,0.6328,0.0368,0.0312,0.138,0.334,0.495,102.740,0.038,2.201,2.184,0.52,105376.,26000
775,68.9,0.56,0.6223,0.0309,0.0278,0.123,0.298,0.416,91.741,0.034,1.852,2.059,0.52,105607.,26000
776,71.8,0.58,0.5976,0.0250,0.0244,0.108,0.261,0.336,80.381,0.030,1.496,1.898,0.52,105847.,26000
777,74.7,0.61,0.5494,0.0189,0.0209,0.092,0.224,0.255,68.868,0.025,1.133,1.678,0.53,106096.,26000
778,77.6,0.63,0.4594,0.0127,0.0175,0.077,0.187,0.171,57.525,0.021,0.762,1.351,0.53,106355.,26000
779,80.4,0.65,0.2942,0.0064,0.0142,0.063,0.152,0.086,46.822,0.017,0.383,0.834,0.53,106622.,26000
780,83.3,0.68,-0.0031,-0.0001,0.0113,0.050,0.121,-0.001,37.203,0.014,-0.003,-0.009,0.53,106898.,26000
781,0.0,0.00,0.0000,0.0896,0.0525,0.260,0.606,1.300,193.705,0.069,5.783,3.044,0.54,106696.,27000
782,3.0,0.02,0.0395,0.0895,0.0529,0.262,0.611,1.299,195.166,0.069,5.780,3.020,0.54,106701.,27000
783,6.0,0.05,0.0784,0.0895,0.0533,0.264,0.616,1.299,196.688,0.070,5.778,2.995,0.54,106717.,27000
784,9.0,0.07,0.1166,0.0895,0.0537,0.266,0.621,1.298,198.250,0.070,5.775,2.971,0.54,106743.,27000
785,11.9,0.09,0.1542,0.0894,0.0541,0.268,0.625,1.298,199.775,0.071,5.772,2.946,0.54,106780.,27000
786,14.9,0.12,0.1912,0.0894,0.0546,0.270,0.630,1.297,201.327,0.071,5.769,2.922,0.54,106827.,27000
787,17.9,0.14,0.2275,0.0893,0.0550,0.272,0.635,1.296,202.850,0.072,5.766,2.898,0.54,106884.,27000
788,20.9,0.16,0.2633,0.0892,0.0554,0.274,0.640,1.295,204.317,0.072,5.761,2.875,0.54,106952.,27000
789,23.9,0.19,0.2985,0.0891,0.0558,0.276,0.644,1.294,205.723,0.073,5.754,2.852,0.54,107031.,27000
790,26.9,0.21,0.3333,0.0890,0.0561,0.278,0.648,1.292,207.034,0.073,5.746,2.830,0.54,107119.,27000
791,29.8,0.23,0.3676,0.0888,0.0564,0.279,0.652,1.289,208.147,0.074,5.734,2.809,0.54,107218.,27000
792,32.8,0.26,0.4014,0.0885,0.0566,0.280,0.654,1.285,208.943,0.074,5.715,2.789,0.54,107328.,27000
793,35.8,0.28,0.4389,0.0880,0.0561,0.278,0.648,1.277,207.164,0.073,5.679,2.796,0.54,107447.,27000
794,38.8,0.30,0.4716,0.0868,0.0558,0.276,0.645,1.260,206.053,0.073,5.603,2.773,0.54,107577.,27000
795,41.8,0.33,0.5020,0.0839,0.0546,0.270,0.631,1.218,201.574,0.071,5.418,2.741,0.54,107717.,27000
796,44.8,0.35,0.5290,0.0793,0.0525,0.260,0.606,1.151,193.716,0.069,5.121,2.696,0.54,107868.,27000
797,47.7,0.37,0.5539,0.0745,0.0502,0.249,0.580,1.081,185.312,0.066,4.809,2.646,0.54,108028.,27000
798,50.7,0.40,0.5761,0.0695,0.0479,0.237,0.553,1.009,176.676,0.062,4.487,2.590,0.54,108199.,27000
799,53.7,0.42,0.5936,0.0644,0.0456,0.225,0.526,0.934,168.146,0.059,4.156,2.520,0.54,108379.,27000
800,56.7,0.44,0.6095,0.0591,0.0430,0.213,0.497,0.858,158.798,0.056,3.818,2.452,0.54,108570.,27000
801,59.7,0.47,0.6214,0.0538,0.0404,0.200,0.467,0.780,149.069,0.053,3.472,2.375,0.54,108770.,27000
802,62.7,0.49,0.6300,0.0483,0.0376,0.186,0.434,0.701,138.625,0.049,3.117,2.293,0.54,108981.,27000
803,65.7,0.51,0.6345,0.0427,0.0345,0.171,0.399,0.620,127.474,0.045,2.756,2.204,0.54,109201.,27000
804,68.6,0.54,0.6327,0.0369,0.0313,0.155,0.362,0.536,115.660,0.041,2.385,2.103,0.54,109431.,27000
805,71.6,0.56,0.6219,0.0311,0.0280,0.139,0.323,0.451,103.326,0.037,2.007,1.981,0.54,109671.,27000
806,74.6,0.58,0.5972,0.0251,0.0245,0.121,0.283,0.364,90.545,0.032,1.621,1.826,0.54,109920.,27000
807,77.6,0.61,0.5493,0.0190,0.0210,0.104,0.243,0.276,77.566,0.027,1.228,1.615,0.55,110179.,27000
808,80.6,0.63,0.4601,0.0128,0.0175,0.087,0.203,0.186,64.693,0.023,0.826,1.303,0.55,110447.,27000
809,83.6,0.65,0.2948,0.0064,0.0143,0.071,0.165,0.093,52.605,0.019,0.415,0.805,0.55,110725.,27000
810,86.5,0.68,-0.0031,-0.0001,0.0113,0.056,0.131,-0.001,41.778,0.015,-0.003,-0.008,0.55,111013.,27000
811,0.0,0.00,0.0000,0.0895,0.0516,0.285,0.641,1.398,212.497,0.072,6.216,2.983,0.56,110648.,28000
812,3.1,0.02,0.0402,0.0895,0.0520,0.287,0.646,1.397,214.101,0.073,6.214,2.960,0.56,110653.,28000
813,6.2,0.05,0.0797,0.0895,0.0524,0.289,0.651,1.397,215.724,0.074,6.212,2.936,0.56,110669.,28000
814,9.3,0.07,0.1186,0.0894,0.0528,0.292,0.656,1.396,217.427,0.074,6.210,2.912,0.56,110697.,28000
815,12.4,0.09,0.1568,0.0894,0.0533,0.294,0.662,1.395,219.166,0.075,6.207,2.888,0.56,110735.,28000
816,15.5,0.12,0.1943,0.0894,0.0537,0.296,0.667,1.395,220.961,0.075,6.205,2.863,0.56,110783.,28000
817,18.6,0.14,0.2311,0.0893,0.0541,0.299,0.672,1.394,222.756,0.076,6.201,2.838,0.56,110843.,28000
818,21.7,0.16,0.2672,0.0892,0.0546,0.301,0.678,1.393,224.589,0.077,6.196,2.813,0.56,110914.,28000
819,24.8,0.19,0.3027,0.0892,0.0550,0.304,0.683,1.392,226.414,0.077,6.190,2.788,0.56,110995.,28000
820,27.9,0.21,0.3374,0.0890,0.0554,0.306,0.689,1.390,228.179,0.078,6.182,2.763,0.56,111087.,28000
821,31.0,0.23,0.3715,0.0889,0.0558,0.308,0.694,1.387,229.818,0.078,6.171,2.738,0.56,111190.,28000
822,34.0,0.26,0.4052,0.0886,0.0562,0.310,0.698,1.383,231.120,0.079,6.152,2.714,0.56,111303.,28000
823,37.1,0.28,0.4384,0.0881,0.0563,0.311,0.699,1.375,231.705,0.079,6.118,2.692,0.56,111427.,28000
824,40.2,0.30,0.4710,0.0871,0.0561,0.310,0.697,1.359,230.917,0.079,6.046,2.670,0.56,111562.,28000
825,43.3,0.33,0.5015,0.0843,0.0550,0.303,0.683,1.317,226.191,0.077,5.856,2.640,0.56,111707.,28000
826,46.4,0.35,0.5290,0.0798,0.0528,0.291,0.656,1.245,217.324,0.074,5.539,2.599,0.56,111863.,28000
827,49.5,0.37,0.5539,0.0749,0.0505,0.279,0.627,1.169,207.873,0.071,5.200,2.551,0.56,112030.,28000
828,52.6,0.40,0.5761,0.0699,0.0482,0.266,0.598,1.091,198.172,0.068,4.853,2.497,0.56,112207.,28000
829,55.7,0.42,0.5937,0.0647,0.0458,0.253,0.569,1.011,188.609,0.064,4.495,2.430,0.56,112394.,28000
830,58.8,0.44,0.6085,0.0595,0.0434,0.239,0.538,0.928,178.390,0.061,4.129,2.360,0.56,112592.,28000
831,61.9,0.47,0.6207,0.0541,0.0407,0.224,0.505,0.844,167.390,0.057,3.754,2.287,0.56,112800.,28000
832,65.0,0.49,0.6297,0.0485,0.0378,0.209,0.470,0.758,155.551,0.053,3.370,2.210,0.56,113018.,28000
833,68.1,0.51,0.6343,0.0429,0.0347,0.192,0.432,0.670,142.962,0.049,2.979,2.125,0.56,113246.,28000
834,71.2,0.54,0.6329,0.0371,0.0315,0.174,0.391,0.580,129.690,0.044,2.579,2.028,0.56,113485.,28000
835,74.3,0.56,0.6224,0.0313,0.0281,0.155,0.350,0.488,115.811,0.039,2.170,1.911,0.56,113734.,28000
836,77.4,0.58,0.6029,0.0253,0.0245,0.135,0.304,0.394,100.635,0.034,1.754,1.777,0.56,113992.,28000
837,80.5,0.61,0.5530,0.0191,0.0210,0.116,0.260,0.298,86.296,0.029,1.327,1.567,0.57,114261.,28000
838,83.6,0.63,0.4614,0.0128,0.0175,0.097,0.218,0.200,72.202,0.025,0.892,1.259,0.57,114539.,28000
839,86.7,0.65,0.2952,0.0065,0.0143,0.079,0.178,0.101,58.807,0.020,0.448,0.777,0.57,114828.,28000
840,89.8,0.68,-0.0046,-0.0001,0.0113,0.063,0.141,-0.001,46.614,0.016,-0.005,-0.012,0.57,115125.,28000
841,0.0,0.00,0.0000,0.0895,0.0514,0.315,0.684,1.498,234.827,0.077,6.663,2.893,0.58,114599.,29000
842,3.2,0.02,0.0404,0.0894,0.0517,0.317,0.689,1.498,236.393,0.078,6.662,2.874,0.58,114605.,29000
843,6.4,0.05,0.0802,0.0894,0.0520,0.319,0.693,1.497,237.945,0.078,6.659,2.854,0.58,114622.,29000
844,9.6,0.07,0.1195,0.0894,0.0524,0.321,0.698,1.497,239.562,0.079,6.658,2.834,0.58,114650.,29000
845,12.8,0.09,0.1582,0.0894,0.0528,0.324,0.703,1.496,241.267,0.079,6.656,2.813,0.58,114689.,29000
846,16.0,0.12,0.1963,0.0893,0.0531,0.326,0.708,1.496,242.971,0.080,6.653,2.792,0.58,114740.,29000
847,19.2,0.14,0.2337,0.0893,0.0535,0.328,0.713,1.495,244.729,0.081,6.651,2.771,0.58,114802.,29000
848,22.4,0.16,0.2706,0.0892,0.0539,0.331,0.718,1.494,246.525,0.081,6.647,2.749,0.58,114875.,29000
849,25.7,0.19,0.3068,0.0892,0.0543,0.333,0.724,1.493,248.313,0.082,6.642,2.728,0.58,114959.,29000
850,28.9,0.21,0.3423,0.0891,0.0547,0.335,0.729,1.492,250.099,0.082,6.635,2.705,0.58,115054.,29000
851,32.1,0.23,0.3781,0.0890,0.0550,0.337,0.732,1.490,251.262,0.083,6.628,2.690,0.58,115161.,29000
852,35.3,0.26,0.4122,0.0888,0.0553,0.339,0.737,1.486,252.917,0.083,6.611,2.665,0.58,115278.,29000
853,38.5,0.28,0.4455,0.0883,0.0556,0.341,0.740,1.479,254.047,0.084,6.579,2.641,0.58,115407.,29000
854,41.7,0.30,0.4780,0.0874,0.0555,0.340,0.740,1.464,253.881,0.084,6.512,2.616,0.58,115547.,29000
855,44.9,0.33,0.5085,0.0848,0.0545,0.334,0.727,1.420,249.363,0.082,6.318,2.583,0.58,115697.,29000
856,48.1,0.35,0.5353,0.0802,0.0525,0.322,0.700,1.343,240.034,0.079,5.975,2.538,0.58,115859.,29000
857,51.3,0.37,0.5602,0.0753,0.0502,0.308,0.669,1.261,229.714,0.076,5.610,2.491,0.58,116031.,29000
858,54.5,0.40,0.5823,0.0703,0.0479,0.294,0.639,1.177,219.115,0.072,5.235,2.436,0.58,116215.,29000
859,57.7,0.42,0.5999,0.0651,0.0456,0.280,0.608,1.090,208.562,0.069,4.849,2.371,0.58,116409.,29000
860,60.9,0.44,0.6148,0.0598,0.0432,0.265,0.575,1.001,197.331,0.065,4.454,2.302,0.58,116614.,29000
861,64.1,0.47,0.6271,0.0544,0.0405,0.248,0.540,0.910,185.124,0.061,4.049,2.230,0.58,116829.,29000
862,67.3,0.49,0.6357,0.0488,0.0377,0.231,0.502,0.818,172.226,0.057,3.637,2.153,0.58,117055.,29000
863,70.5,0.51,0.6402,0.0432,0.0346,0.212,0.462,0.723,158.353,0.052,3.214,2.070,0.58,117292.,29000
864,73.8,0.54,0.6384,0.0374,0.0314,0.193,0.419,0.626,143.725,0.047,2.783,1.974,0.58,117539.,29000
