,V,J,Pe,Ct,Cp,PWR,Torque,Thrust,PWR,Torque,Thrust,THR/PWR,Mach,Reyn,RPM
1081,0.0,0.00,0.0000,0.3152,0.2205,2.808,4.783,8.592,2093.896,0.540,38.217,1.861,0.73,149435.,37000
1082,6.0,0.03,0.0487,0.3138,0.2222,2.830,4.820,8.554,2110.291,0.545,38.048,1.839,0.73,149451.,37000
1083,12.1,0.07,0.0953,0.3153,0.2281,2.905,4.948,8.594,2165.950,0.559,38.226,1.800,0.73,149499.,37000
1084,18.1,0.10,0.1389,0.3153,0.2348,2.990,5.093,8.594,2229.544,0.575,38.228,1.748,0.73,149579.,37000
1085,24.2,0.14,0.1814,0.3156,0.2399,3.055,5.204,8.602,2278.218,0.588,38.261,1.713,0.73,149691.,37000
1086,30.2,0.17,0.2269,0.3103,0.2357,3.001,5.112,8.458,2238.015,0.578,37.620,1.714,0.73,149834.,37000
1087,36.2,0.21,0.2707,0.3031,0.2316,2.949,5.024,8.261,2199.222,0.568,36.745,1.704,0.74,150010.,37000
1088,42.3,0.24,0.3169,0.2943,0.2241,2.854,4.861,8.022,2127.866,0.549,35.682,1.710,0.74,150217.,37000
1089,48.3,0.28,0.3514,0.2794,0.2193,2.793,4.757,7.616,2082.632,0.537,33.877,1.659,0.74,150455.,37000
1090,54.4,0.31,0.3991,0.2654,0.2064,2.628,4.476,7.235,1959.592,0.506,32.180,1.675,0.74,150725.,37000
1091,60.4,0.34,0.4314,0.2597,0.2075,2.642,4.501,7.078,1970.252,0.508,31.482,1.629,0.74,151026.,37000
1092,66.4,0.38,0.4746,0.2423,0.1936,2.465,4.200,6.604,1838.508,0.474,29.375,1.629,0.74,151358.,37000
1093,72.5,0.41,0.5121,0.2339,0.1889,2.406,4.098,6.374,1793.931,0.463,28.353,1.612,0.74,151721.,37000
1094,78.5,0.45,0.5500,0.2208,0.1799,2.291,3.903,6.019,1708.544,0.441,26.770,1.598,0.74,152114.,37000
1095,84.6,0.48,0.5827,0.2139,0.1772,2.256,3.844,5.831,1682.635,0.434,25.938,1.572,0.74,152538.,37000
1096,90.6,0.52,0.6126,0.2022,0.1707,2.174,3.702,5.511,1620.801,0.418,24.514,1.542,0.74,152992.,37000
1097,96.6,0.55,0.6383,0.1902,0.1643,2.093,3.564,5.184,1560.438,0.403,23.056,1.507,0.75,153476.,37000
1098,102.7,0.59,0.6621,0.1778,0.1574,2.004,3.414,4.847,1494.740,0.386,21.559,1.471,0.75,153989.,37000
1099,108.7,0.62,0.6836,0.1652,0.1499,1.909,3.252,4.502,1423.761,0.367,20.025,1.434,0.75,154531.,37000
1100,114.8,0.66,0.7027,0.1521,0.1418,1.806,3.076,4.147,1346.689,0.348,18.446,1.397,0.75,155102.,37000
1101,120.8,0.69,0.7191,0.1388,0.1331,1.694,2.886,3.782,1263.468,0.326,16.824,1.358,0.75,155702.,37000
1102,126.8,0.72,0.7320,0.1251,0.1238,1.576,2.684,3.410,1175.074,0.303,15.169,1.316,0.75,156330.,37000
1103,132.9,0.76,0.7406,0.1111,0.1138,1.449,2.468,3.029,1080.533,0.279,13.471,1.271,0.75,156987.,37000
1104,138.9,0.79,0.7426,0.0967,0.1033,1.315,2.240,2.637,980.791,0.253,11.728,1.219,0.76,157670.,37000
1105,145.0,0.83,0.7362,0.0822,0.0924,1.176,2.003,2.240,876.921,0.226,9.963,1.159,0.76,158381.,37000
1106,151.0,0.86,0.7118,0.0669,0.0811,1.032,1.758,1.825,769.599,0.199,8.116,1.075,0.76,159119.,37000
1107,157.0,0.90,0.6680,0.0516,0.0692,0.881,1.500,1.405,656.867,0.170,6.250,0.970,0.76,159883.,37000
1108,163.1,0.93,0.5617,0.0349,0.0578,0.736,1.254,0.951,549.021,0.142,4.230,0.786,0.77,160674.,37000
1109,169.1,0.97,0.3828,0.0184,0.0463,0.589,1.004,0.500,439.587,0.113,2.226,0.516,0.77,161490.,37000
1110,175.2,1.00,0.0113,0.0004,0.0349,0.444,0.756,0.011,331.051,0.085,0.048,0.015,0.77,162332.,37000
